Fall,College,Major Name,Total,Male,Female,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian,Illinois,Non-Illinois
1995,LAS,Biophysics & Computnl Biology,50,32,18,1,17,5,0,1,0,0,0,26,0,0,0,0,0,17,33
1995,LAS,Sociology,50,17,33,1,30,4,5,1,0,0,0,9,0,0,0,0,0,23,27
1995,Fine and Applied Arts,UNCLASS,50,21,29,9,24,1,0,2,0,0,0,14,0,0,0,0,0,26,24
1995,Fine and Applied Arts,Art History,51,14,37,1,42,6,0,2,0,0,0,0,0,0,0,0,0,50,1
1995,Applied Health Sciences,Leisure Studies,51,28,23,0,38,1,2,0,0,0,0,10,0,0,0,0,0,27,24
1995,LAS,Molecular & Integrative Physi,51,32,19,2,18,5,0,1,0,0,0,25,0,0,0,0,0,17,34
1995,Fine and Applied Arts,Architecture,52,35,17,2,42,3,1,2,0,0,0,2,0,0,0,0,0,39,13
1995,Fine and Applied Arts,Art and Design,52,26,26,2,36,3,2,1,1,0,0,7,0,0,0,0,0,17,35
1995,Business,Theatre,52,18,34,0,39,2,7,1,1,0,0,2,0,0,0,0,0,12,40
1995,Business,Finance,54,38,16,1,10,2,0,0,1,0,0,40,0,0,0,0,0,8,46
1995,LAS,French,54,15,39,0,37,1,2,2,0,0,0,12,0,0,0,0,0,20,34
1995,Fine and Applied Arts,Urban Planning,54,29,25,0,41,3,2,1,0,0,0,7,0,0,0,0,0,36,18
1995,Education,TCH ENGL OUT MN,55,16,39,0,48,1,5,0,1,0,0,0,0,0,0,0,0,54,1
1995,ACES,Food Science & Human Nutrition,56,24,32,0,19,6,2,2,0,0,0,27,0,0,0,0,0,18,38
1995,Applied Health Sciences,HLTH PL AD,56,17,39,1,35,2,16,2,0,0,0,0,0,0,0,0,0,54,2
1995,Business,Business Administration,57,31,26,0,49,5,2,1,0,0,0,0,0,0,0,0,0,54,3
1995,ACES,Speech & Hearing Science,57,6,51,1,44,5,4,0,0,0,0,3,0,0,0,0,0,39,18
1995,Fine and Applied Arts,MUS-VOICE,57,19,38,1,44,4,6,2,0,0,0,0,0,0,0,0,0,43,14
1995,Engineering,Aero & Astro Engineering,58,54,4,0,41,2,1,1,0,0,0,13,0,0,0,0,0,27,31
1995,Business,Economics,58,33,25,2,43,3,4,4,0,0,0,2,0,0,0,0,0,54,4
1995,ACES,Food Science & Human Nutrition,58,22,36,0,36,10,7,2,0,0,0,3,0,0,0,0,0,53,5
1995,Engineering,Nuclear Engineering,58,50,8,1,46,7,2,2,0,0,0,0,0,0,0,0,0,48,10
1995,Business,Theatre,61,24,37,0,50,3,5,3,0,0,0,0,0,0,0,0,0,49,12
1995,LAS,Political Science,62,45,17,2,42,1,5,1,0,0,0,11,0,0,0,0,0,22,40
1995,Engineering,Agricultural Engineering,63,51,12,0,58,1,0,3,0,0,0,1,0,0,0,0,0,61,2
1995,ACES,Mechanical Agriculture,63,63,0,1,60,0,1,1,0,0,0,0,0,0,0,0,0,63,0
1995,LAS,Speech Communication,63,27,36,1,52,1,1,2,0,0,0,6,0,0,0,0,0,21,42
1995,Business,Business Administration,64,31,33,3,34,16,7,1,0,0,0,3,0,0,0,0,0,55,9
1995,Education,Early Childhood Education,66,1,65,0,55,3,3,3,0,0,0,2,0,0,0,0,0,63,3
1995,Engineering,MATSCI&ENG,68,62,6,1,55,6,0,2,0,0,0,4,0,0,0,0,0,56,12
1995,Applied Health Sciences,Kinesiology,70,43,27,0,53,0,3,0,0,0,0,14,0,0,0,0,0,36,34
1995,LAS,Chemical Engineering,71,56,15,1,43,4,1,2,0,0,0,20,0,0,0,0,0,3,68
1995,Engineering,ENGR PHYS,71,56,15,1,60,6,1,2,0,0,0,1,0,0,0,0,0,62,9
1995,Engineering,Mechanical Engineering,71,58,13,0,58,12,0,1,0,0,0,0,0,0,0,0,0,64,7
1995,Media,Broadcast Journalism,72,30,42,0,52,8,5,7,0,0,0,0,0,0,0,0,0,67,5
1995,ACES,DIETETICS,72,2,70,1,58,8,1,4,0,0,0,0,0,0,0,0,0,64,8
1995,Engineering,ENV ENGR,72,55,17,1,44,5,1,0,0,0,0,21,0,0,0,0,0,33,39
1995,ACES,MKT TEXT&A,72,4,68,1,63,6,1,1,0,0,0,0,0,0,0,0,0,71,1
1995,LAS,TCH ENGL,74,24,50,0,61,9,1,3,0,0,0,0,0,0,0,0,0,74,0
1995,ACES,Agronomy,77,51,26,1,36,3,1,0,0,0,0,36,0,0,0,0,0,25,52
1995,Education,Educ Voc Tech,77,32,45,11,46,0,6,0,0,0,0,14,0,0,0,0,0,61,16
1995,Fine and Applied Arts,Industrial Design,77,57,20,1,46,19,3,5,0,0,0,3,0,0,0,0,0,67,10
1995,Education,ED POL ST,79,24,55,1,28,3,31,10,0,0,0,6,0,0,0,0,0,60,19
1995,LAS,Microbiology,79,51,28,2,48,7,3,4,1,0,0,14,0,0,0,0,0,35,44
1995,Engineering,Electrical Engineering,80,71,9,2,49,26,1,2,0,0,0,0,0,0,0,0,0,68,12
1995,Engineering,CER ENGR,81,67,14,1,63,10,3,4,0,0,0,0,0,0,0,0,0,78,3
1995,LAS,Linguistics,81,30,51,0,23,5,0,0,0,0,0,53,0,0,0,0,0,12,69
1995,Fine and Applied Arts,Art and Design,82,40,42,1,60,8,5,6,1,0,0,1,0,0,0,0,0,76,6
1995,Fine and Applied Arts,Art Education,83,15,68,0,67,12,4,0,0,0,0,0,0,0,0,0,0,81,2
1995,ACES,ORN HORT,84,49,35,0,81,2,1,0,0,0,0,0,0,0,0,0,0,83,1
1995,ACES,Agronomy,85,56,29,0,81,2,1,1,0,0,0,0,0,0,0,0,0,84,1
1995,ACES,Teaching of English Sec Lang,85,23,62,2,40,3,2,1,0,0,0,37,0,0,0,0,0,27,58
1995,LAS,Anthropology,87,40,47,1,56,2,1,3,0,0,0,24,0,0,0,0,0,22,65
1995,ACES,Agricultural Communications,88,36,52,1,79,0,7,1,0,0,0,0,0,0,0,0,0,86,2
1995,Fine and Applied Arts,MUSIC(AMS),90,48,42,4,57,0,2,0,1,0,0,26,0,0,0,0,0,27,63
1995,Media,News-Editorial,90,42,48,1,67,10,8,4,0,0,0,0,0,0,0,0,0,86,4
1995,Fine and Applied Arts,Urban Planning,90,53,37,2,69,6,6,4,0,0,0,3,0,0,0,0,0,81,9
1995,ACES,Agricultural Engineering,91,81,10,0,77,3,7,2,0,0,0,2,0,0,0,0,0,86,5
1995,Business,Business Administration,92,65,27,3,22,2,3,1,1,0,0,60,0,0,0,0,0,10,82
1995,LAS,Biochemistry,95,50,45,1,57,11,1,1,0,0,0,24,0,0,0,0,0,24,71
1995,Education,ED SEC&CON,103,41,62,2,68,2,9,2,1,0,0,19,0,0,0,0,0,64,39
1995,ACES,Agricultural & Applied Econ,104,77,27,1,30,2,6,0,0,0,0,65,0,0,0,0,0,14,90
1995,ACES,Animal Sciences,105,72,33,1,67,3,7,2,0,0,0,25,0,0,0,0,0,57,48
1995,Education,Special Education,105,13,92,3,76,1,10,0,0,0,0,15,0,0,0,0,0,72,33
1995,Fine and Applied Arts,MUSIC-INST,106,41,65,2,74,17,4,2,1,0,0,6,0,0,0,0,0,74,32
1995,Business,Accountancy,107,56,51,1,43,14,3,0,0,0,0,46,0,0,0,0,0,43,64
1995,Applied Life Sciences,Community Health,107,25,82,0,70,13,16,8,0,0,0,0,0,0,0,0,0,104,3
1995,Education,EDUC ELEMENTARY,108,17,91,8,59,4,14,3,1,0,0,19,0,0,0,0,0,72,36
1995,Education,Ed Organization and Leadership,109,45,64,6,76,2,14,3,0,0,0,8,0,0,0,0,0,91,18
1995,Fine and Applied Arts,Graphic Design,109,39,70,0,82,19,0,4,0,0,0,4,0,0,0,0,0,95,14
1995,Labor and Industrial Relations,LAB&IN REL,109,32,77,2,76,1,12,5,2,0,0,11,0,0,0,0,0,66,43
1995,Engineering,Industrial Engineering,114,84,30,1,79,21,5,3,0,0,0,5,0,0,0,0,0,93,21
1995,Fine and Applied Arts,Landscape Architecture,117,76,41,4,97,7,1,7,0,0,0,1,0,0,0,0,0,110,7
1995,LAS,English,118,48,70,2,93,5,8,1,0,0,0,9,0,0,0,0,0,37,81
1995,Applied Health Sciences,Kinesiology,121,52,69,1,93,13,3,9,0,0,0,2,0,0,0,0,0,109,12
1995,LAS,History,123,84,39,1,105,1,4,3,0,0,0,9,0,0,0,0,0,53,70
1995,Fine and Applied Arts,Architecture,129,86,43,0,104,6,3,7,0,0,0,9,0,0,0,0,0,92,37
1995,Engineering,Materials Science & Engr,130,102,28,2,56,7,0,5,0,0,0,60,0,0,0,0,0,20,110
1995,LAS,Biology,136,73,63,1,95,14,1,4,0,0,0,21,0,0,0,0,0,71,65
1995,Business,Business Administration,137,61,76,0,102,9,9,15,1,0,0,1,0,0,0,0,0,129,8
1995,Education,Educational Psychology,137,40,97,0,73,7,7,4,0,0,0,46,0,0,0,0,0,42,95
1995,Fine and Applied Arts,Music,148,59,89,7,94,10,3,2,0,0,0,32,0,0,0,0,0,44,104
1995,Aviation,Professional Pilot,151,113,38,4,128,10,1,8,0,0,0,0,0,0,0,0,0,136,15
1995,ACES,Speech & Hearing Science,158,2,156,0,134,10,7,7,0,0,0,0,0,0,0,0,0,156,2
1995,Fine and Applied Arts,Art and Design,169,76,93,4,128,22,6,8,1,0,0,0,0,0,0,0,0,157,12
1995,ACES,Forestry,171,96,75,0,154,5,3,8,1,0,0,0,0,0,0,0,0,165,6
1995,ACES,H DVL-FAM,176,20,156,2,145,18,5,6,0,0,0,0,0,0,0,0,0,170,6
1995,Applied Health Sciences,Leisure Studies,178,80,98,6,140,8,17,3,3,0,0,1,0,0,0,0,0,163,15
1995,Media,Advertising,194,69,125,2,150,16,9,13,0,0,0,4,0,0,0,0,0,186,8
1995,LAS,Chemistry,194,123,71,1,150,27,7,5,2,0,0,2,0,0,0,0,0,177,17
1995,LAS,Mathematics,196,148,48,4,84,7,3,3,0,0,0,95,0,0,0,0,0,30,166
1995,Education,EDUC GEN,198,65,133,1,166,15,9,7,0,0,0,0,0,0,0,0,0,192,6
1995,LAS,UNCM FR&SO,202,101,101,1,154,12,24,9,1,0,0,1,0,0,0,0,0,198,4
1995,LAS,Psychology,205,84,121,7,131,11,10,11,1,0,0,34,0,0,0,0,0,50,155
1995,Business,Economics,208,156,52,1,40,6,2,3,0,0,0,156,0,0,0,0,0,18,190
1995,LAS,BIOCH,211,115,96,1,117,72,11,5,0,0,0,5,0,0,0,0,0,190,21
1995,Engineering,Aero & Astro Engineering,217,189,28,0,175,23,6,8,0,0,0,5,0,0,0,0,0,187,30
1995,LAS,TRANSITION,224,102,122,8,8,2,153,53,0,0,0,0,0,0,0,0,0,208,16
1995,Engineering,Mechanical Engineering,234,212,22,0,139,24,8,5,0,0,0,58,0,0,0,0,0,81,153
1995,iSchool,Library & Information Science,235,76,159,12,172,8,8,5,0,0,0,30,0,0,0,0,0,128,107
1995,LAS,UNCLASS,246,112,134,30,107,10,5,6,0,0,0,88,0,0,0,0,0,103,143
1995,Fine and Applied Arts,Music Education,247,103,144,1,219,9,5,12,0,0,0,1,0,0,0,0,0,211,36
1995,Applied Health Sciences,Kinesiology,249,115,134,3,205,12,19,8,0,0,0,2,0,0,0,0,0,236,13
1995,ACES,Physics,264,250,14,3,161,25,0,1,0,0,0,74,0,0,0,0,0,36,228
1995,Social Work,Social Work,269,47,222,31,191,9,20,2,1,0,0,15,0,0,0,0,0,220,49
1995,LAS,PRE-MED,293,138,155,0,176,73,23,20,1,0,0,0,0,0,0,0,0,277,16
1995,LAS,Chemistry,297,211,86,4,203,23,2,7,0,0,0,58,0,0,0,0,0,52,245
1995,Engineering,Civil Engineering,306,267,39,2,138,18,3,11,1,0,0,133,0,0,0,0,0,98,208
1995,Business,Business Administration,307,125,182,1,220,30,25,23,1,0,0,7,0,0,0,0,0,283,24
1995,LAS,PRE-JOURN,316,112,204,2,235,15,43,15,1,0,0,5,0,0,0,0,0,291,25
1995,Business,Computer Science,342,292,50,2,128,44,2,2,0,0,0,164,0,0,0,0,0,81,261
1995,VetMed,Veterinary Medicine,345,108,237,1,314,8,6,11,2,0,0,3,0,0,0,0,0,324,21
1995,ACES,Agricultural & Applied Econ,347,270,77,2,323,8,8,4,0,0,0,2,0,0,0,0,0,341,6
1995,Education,Elementary Education,375,27,348,2,332,19,13,9,0,0,0,0,0,0,0,0,0,360,15
1995,LAS,Chemical Engineering,404,274,130,3,290,54,26,21,0,0,0,10,0,0,0,0,0,361,43
1995,ACES,Animal Sciences,419,153,266,1,380,12,14,12,0,0,0,0,0,0,0,0,0,410,9
1995,Engineering,Electrical Engineering,445,404,41,2,214,67,6,7,0,0,0,149,0,0,0,0,0,126,319
1995,Fine and Applied Arts,Architectural Studies,509,324,185,5,397,39,20,38,1,0,0,9,0,0,0,0,0,448,61
1995,Engineering,GEN ENGR,512,396,116,4,377,73,25,27,1,0,0,5,0,0,0,0,0,470,42
1995,Engineering,Computer Engineering,514,479,35,6,333,115,27,28,0,0,0,5,0,0,0,0,0,444,70
1995,Business,UNASSIGNED,564,312,252,0,426,52,16,25,0,0,0,45,0,0,0,0,0,489,75
1995,Engineering,Computer Science,577,517,60,11,409,110,21,16,1,0,0,9,0,0,0,0,0,487,90
1995,Business,Business Administration,605,438,167,14,258,37,48,13,2,0,0,233,0,0,0,0,0,280,325
1995,Business,Finance,613,429,184,2,456,63,40,38,0,0,0,14,0,0,0,0,0,568,45
1995,Law,Law,616,360,256,23,434,45,74,32,0,0,0,8,0,0,0,0,0,480,136
1995,Engineering,Civil Engineering,707,542,165,4,576,70,22,30,1,0,0,4,0,0,0,0,0,649,58
1995,Engineering,Mechanical Engineering,723,632,91,7,536,100,32,28,2,0,0,18,0,0,0,0,0,632,91
1995,Engineering,Electrical Engineering,980,847,133,17,576,268,60,33,3,0,0,23,0,0,0,0,0,847,133
1995,Business,Accountancy,1027,525,502,5,755,138,55,41,2,0,0,31,0,0,0,0,0,944,83
1995,LAS,GEN CURR,2446,1082,1364,12,1537,324,309,248,4,0,0,12,0,0,0,0,0,2318,128
1996,Engineering,CER ENGR,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1996,Engineering,CERAMIC ENG,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1996,ACES,Speech & Hearing Science,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1996,ACES,Teaching of Earth Science,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1996,ACES,Teaching of Earth Science,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1996,ACES,Teaching of Latin,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1996,ACES,Teaching of Latin,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1996,Engineering,ENGR MECH,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1996,Applied Health Sciences,HEALTH&SAF,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1996,Engineering,Nuclear Engineering,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1996,Social Work,Social Work,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1996,Engineering,TCH CS,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1996,Applied Health Sciences,TCH KINES,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1996,LAS,TEACH CS,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1996,Applied Health Sciences,THER REC,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1996,Aviation,Air Systems,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1996,Engineering,Computer Engineering,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1996,Applied Health Sciences,Biology,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1996,Business,Business Administration,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0
1996,Engineering,CERAMICS,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1996,Education,Early Childhood Education,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
1996,ACES,Teaching of Chemistry,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1996,ACES,Teaching of Mathematics,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1996,Engineering,Industrial Engineering,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1996,Engineering,METAL ENGR,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1996,Fine and Applied Arts,MUSIC-OPEN,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1996,Education,TCH PS PHYSICS,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1996,Education,TECH ED LAW ENF,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1996,Education,UG NON-DEG,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
1996,Engineering,Agricultural Engineering,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1996,Engineering,Civil Engineering,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1996,Business,Business Administration,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1996,Engineering,CER ENGR,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
1996,Engineering,Electrical Engineering,3,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0
1996,ACES,EXT EDUC,3,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1
1996,Business,Finance,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1996,Applied Health Sciences,Kinesiology,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1996,LAS,LAS TCH MATH,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1996,Engineering,Mechanical Engineering,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1996,Fine and Applied Arts,Music History,3,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,1
1996,Applied Health Sciences,PARK & NR MGMT,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1996,Applied Health Sciences,PROG MANAG,3,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1
1996,Education,TCH PS CHEM,3,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0
1996,LAS,TCH SPEECH,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1996,Education,TECH ED INDUST,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1996,ACES,Teaching of Physics,4,3,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,0
1996,Business,Finance,4,2,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,0
1996,Engineering,MATSCI&ENG,4,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1996,Education,Secondary & Continuing Educ,4,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,1
1996,Education,TCH LIFE SCI,4,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1996,Engineering,Computer Science,5,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,1
1996,Engineering,CER ENGR,5,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,4,1
1996,ACES,Teaching of German,5,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1996,Engineering,METAL ENGR,5,3,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,5
1996,Aviation,Nondegree,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1996,LAS,Portuguese,5,2,3,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,4
1996,Education,Secondary & Continuing Educ,5,2,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,5,0
1996,ACES,TEXT-APPRL,5,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,5,0
1996,LAS,African American Studies,6,5,1,0,2,0,3,0,0,0,0,1,0,0,0,0,0,4,2
1996,LAS,Italian,6,0,6,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,6
1996,Applied Health Sciences,"Recreation, Sport, and Tourism ",6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0
1996,Education,Secondary & Continuing Educ,6,4,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,5,1
1996,ACES,FAM&CON EC,7,3,4,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,6
1996,LAS,REES,7,3,4,0,5,0,0,0,0,0,0,2,0,0,0,0,0,2,5
1996,Education,TCH GEN SCIENCE,7,2,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1996,ACES,Teaching of Biological Science,8,3,5,1,4,2,0,0,0,0,0,1,0,0,0,0,0,7,1
1996,Business,Leisure Studies,8,3,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0
1996,ACES,Agr & Environmental Cmc & Educ,9,5,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0
1996,LAS,Chemical Physics,9,8,1,1,2,1,0,0,0,0,0,5,0,0,0,0,0,0,9
1996,ACES,Teaching of Chemistry,9,4,5,0,8,1,0,0,0,0,0,0,0,0,0,0,0,8,1
1996,ACES,HR&FS A&ID,9,1,8,0,3,1,1,0,0,0,0,4,0,0,0,0,0,2,7
1996,Engineering,Industrial Engineering,9,5,4,1,5,3,0,0,0,0,0,0,0,0,0,0,0,8,1
1996,Fine and Applied Arts,MUSIC-COMP,9,9,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0
1996,Engineering,Aero & Astro Engineering,10,7,3,0,7,2,1,0,0,0,0,0,0,0,0,0,0,8,2
1996,LAS,Classics,10,6,4,1,7,0,1,0,0,0,0,1,0,0,0,0,0,3,7
1996,ACES,Teaching of French,10,3,7,0,8,0,1,0,0,0,0,1,0,0,0,0,0,9,1
1996,ACES,Horticulture,10,4,6,0,8,1,0,1,0,0,0,0,0,0,0,0,0,9,1
1996,Fine and Applied Arts,Dance,11,1,10,0,8,1,1,0,0,0,0,1,0,0,0,0,0,2,9
1996,ACES,"Recreation, Sport, and Tourism ",11,9,2,1,8,1,1,0,0,0,0,0,0,0,0,0,0,9,2
1996,ACES,Food Science & Human Nutrition,11,4,7,2,3,1,1,1,0,0,0,3,0,0,0,0,0,4,7
1996,Education,Secondary & Continuing Educ,11,4,7,0,9,0,1,1,0,0,0,0,0,0,0,0,0,10,1
1996,Fine and Applied Arts,Architecture,12,8,4,0,6,0,0,0,0,0,0,6,0,0,0,0,0,5,7
1996,LAS,Classical Philology,12,9,3,0,9,0,0,1,0,0,0,2,0,0,0,0,0,4,8
1996,Engineering,GEN ENGR,12,12,0,0,10,1,0,1,0,0,0,0,0,0,0,0,0,12,0
1996,Fine and Applied Arts,PERFORM ST,12,5,7,2,8,1,1,0,0,0,0,0,0,0,0,0,0,12,0
1996,Applied Health Sciences,MSPH IN C HLTH,13,0,13,0,7,0,2,1,0,0,0,3,0,0,0,0,0,8,5
1996,ACES,Food Science & Human Nutrition,14,8,6,0,13,0,0,0,0,0,0,1,0,0,0,0,0,12,2
1996,Fine and Applied Arts,Art and Design,15,11,4,0,13,1,0,1,0,0,0,0,0,0,0,0,0,15,0
1996,Business,Theatre,15,8,7,2,10,0,0,0,0,0,0,3,0,0,0,0,0,5,10
1996,Applied Health Sciences,Kinesiology,15,10,5,1,13,0,1,0,0,0,0,0,0,0,0,0,0,15,0
1996,LAS,Applied Mathematics,16,6,10,0,3,1,0,0,0,0,0,12,0,0,0,0,0,3,13
1996,Engineering,ENV SCI,16,7,9,0,9,0,0,0,0,0,0,7,0,0,0,0,0,8,8
1996,Applied Health Sciences,HLTH EDUC,16,2,14,0,9,0,5,1,0,0,0,1,0,0,0,0,0,15,1
1996,Fine and Applied Arts,Regional Planning,16,11,5,0,7,0,0,0,0,0,0,9,0,0,0,0,0,7,9
1996,LAS,Slavic Languages & Literature,16,7,9,0,9,0,0,0,0,0,0,7,0,0,0,0,0,4,12
1996,Education,TCH ENGL IN MN,16,5,11,0,13,2,0,1,0,0,0,0,0,0,0,0,0,16,0
1996,Education,Elementary Education,17,6,11,0,16,0,1,0,0,0,0,0,0,0,0,0,0,17,0
1996,Education,Special Education,17,3,14,0,15,1,0,1,0,0,0,0,0,0,0,0,0,16,1
1996,Engineering,Computer Science,18,17,1,0,10,5,0,3,0,0,0,0,0,0,0,0,0,15,3
1996,Engineering,GEN ENGR,18,14,4,0,9,4,0,1,0,0,0,4,0,0,0,0,0,12,6
1996,Law,Law,18,11,7,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,18
1996,VetMed,VMS - Veterinary Biosciences,18,11,7,0,7,2,2,0,0,0,0,7,0,0,0,0,0,5,13
1996,ACES,Statistics,19,10,9,0,9,0,1,0,0,0,0,9,0,0,0,0,0,3,16
1996,Engineering,Industrial Engineering,19,15,4,0,10,3,0,0,0,0,0,6,0,0,0,0,0,10,9
1996,LAS,TCH BIOL,20,7,13,0,17,2,0,1,0,0,0,0,0,0,0,0,0,20,0
1996,Aviation,PP/AS,21,20,1,0,16,2,1,2,0,0,0,0,0,0,0,0,0,20,1
1996,LAS,Astronomy,22,15,7,0,11,1,1,0,0,0,0,9,0,0,0,0,0,3,19
1996,ACES,Secondary Education,22,8,14,0,19,3,0,0,0,0,0,0,0,0,0,0,0,22,0
1996,ACES,Speech & Hearing Science,23,4,19,0,17,1,3,1,0,0,0,1,0,0,0,0,0,14,9
1996,ACES,PLANT PATH,23,18,5,0,7,0,1,0,1,0,0,14,0,0,0,0,0,6,17
1996,VetMed,VMS-Veterinary Clinical Medcne,23,12,11,0,18,1,0,0,0,0,0,4,0,0,0,0,0,6,17
1996,Fine and Applied Arts,Art and Design,24,8,16,0,18,2,1,3,0,0,0,0,0,0,0,0,0,24,0
1996,Engineering,Computer Engineering,25,23,2,0,13,12,0,0,0,0,0,0,0,0,0,0,0,20,5
1996,ACES,Teaching of Mathematics,25,11,14,1,19,4,0,1,0,0,0,0,0,0,0,0,0,24,1
1996,Applied Health Sciences,Rehabilitation,25,5,20,1,15,1,4,0,1,0,0,3,0,0,0,0,0,15,10
1996,Applied Life Sciences,Community Health,26,8,18,1,15,2,3,1,0,0,0,4,0,0,0,0,0,16,10
1996,LAS,Geology,26,16,10,1,22,0,1,2,0,0,0,0,0,0,0,0,0,25,1
1996,Media,Journalism,26,12,14,2,21,1,0,0,0,0,0,2,0,0,0,0,0,17,9
1996,Media,Media Studies,26,14,12,0,22,0,1,3,0,0,0,0,0,0,0,0,0,25,1
1996,LAS,TCH SOC ST,26,13,13,0,21,1,2,1,1,0,0,0,0,0,0,0,0,26,0
1996,Fine and Applied Arts,Art History,27,4,23,0,22,0,0,1,0,0,0,4,0,0,0,0,0,12,15
1996,Business,Teaching of Spanish,27,1,26,0,21,2,0,4,0,0,0,0,0,0,0,0,0,26,1
1996,ACES,Food Science & Human Nutrition,27,4,23,0,22,3,1,1,0,0,0,0,0,0,0,0,0,27,0
1996,Education,TCH SOC ST IN,27,20,7,1,23,0,3,0,0,0,0,0,0,0,0,0,0,27,0
1996,ACES,Forestry,28,11,17,1,21,0,0,0,0,0,0,6,0,0,0,0,0,20,8
